id,file_name,frame_num,seq_id,width,height,corrupt,location,seq_num_frames,datetime,full_path,annotation_id,category_id,season,subject_id,count,standing,resting,moving,interacting,young_present,species_name
S4/K03/K03_R2/S4_K03_R2_IMAG0021,S4/K03/K03_R2/S4_K03_R2_IMAG0021.JPG,3,SER_S4#K03#2#7,2048,1536,False,K03,3,2012-03-20 18:25:15,../data/serengeti/images/S4_K03_R2_IMAG0021.JPG,1d0c2dfb-91f8-11e9-ae0f-000d3a198845,32,S4,ASG000d3ft,1,0.0,0.0,1.0,0.0,0.0,baboon
S3/M03/M03_R11/S3_M03_R11_IMAG0295,S3/M03/M03_R11/S3_M03_R11_IMAG0295.JPG,2,SER_S3#M03#11#114,2048,1536,False,M03,3,2011-09-24 15:59:08,../data/serengeti/images/S3_M03_R11_IMAG0295.JPG,1a22f0ed-91f8-11e9-8f90-000d3a198845,32,S3,ASG0008juz,1,0.0,0.0,1.0,0.0,0.0,baboon
S5/K03/K03_R2/S5_K03_R2_IMAG0403,S5/K03/K03_R2/S5_K03_R2_IMAG0403.JPG,3,SER_S5#K03#2#135,2048,1536,False,K03,3,2012-08-24 18:01:29,../data/serengeti/images/S5_K03_R2_IMAG0403.JPG,21e99a63-91f8-11e9-a9eb-000d3a198845,32,S5,ASG000qrpy,1,0.1,0.1,1.0,0.0,0.0,baboon
S5/U09/U09_R4/S5_U09_R4_IMAG1890,S5/U09/U09_R4/S5_U09_R4_IMAG1890.JPG,1,SER_S5#U09#4#702,2048,1536,False,U09,3,2013-01-12 18:25:15,../data/serengeti/images/S5_U09_R4_IMAG1890.JPG,24905062-91f8-11e9-94f8-000d3a198845,32,S5,ASG000trq6,1,0.0,0.0,1.0,0.0,0.0,baboon
S6/B03/B03_R2/S6_B03_R2_IMAG0703,S6/B03/B03_R2/S6_B03_R2_IMAG0703.JPG,3,SER_S6#B03#2#407,2048,1536,False,B03,3,2013-03-10 12:15:30,../data/serengeti/images/S6_B03_R2_IMAG0703.JPG,24b5164e-91f8-11e9-8a42-000d3a198845,32,S6,ASG000xzgy,1,0.3,0.0,0.07,0.0,0.03,baboon
S2/E06/E06_R3/S2_E06_R3_IMAG0026,S2/E06/E06_R3/S2_E06_R3_IMAG0026.JPG,2,SER_S2#E06#3#9,2048,1536,False,E06,3,2011-04-18 17:10:34,../data/serengeti/images/S2_E06_R3_IMAG0026.JPG,14a96b65-91f8-11e9-aaaa-000d3a198845,32,S2,ASG0004gf5,2,0.25,0.83,0.08,0.0,0.92,baboon
S2/E06/E06_R3/S2_E06_R3_IMAG0145,S2/E06/E06_R3/S2_E06_R3_IMAG0145.JPG,2,SER_S2#E06#3#70,2048,1536,False,E06,3,2011-05-06 15:05:24,../data/serengeti/images/S2_E06_R3_IMAG0145.JPG,14a96bdc-91f8-11e9-a76a-000d3a198845,32,S2,ASG0004gig,2,0.27,0.0,0.64,0.09,0.0,baboon
S5/J01/J01_R2/S5_J01_R2_IMAG0418,S5/J01/J01_R2/S5_J01_R2_IMAG0418.JPG,1,SER_S5#J01#2#171,2048,1536,False,J01,3,2012-08-29 18:42:31,../data/serengeti/images/S5_J01_R2_IMAG0418.JPG,21a7d655-91f8-11e9-901f-000d3a198845,32,S5,ASG000qg17,3,0.6,0.1,0.9,0.0,0.1,baboon
S6/J06/J06_R2/S6_J06_R2_IMAG0048,S6/J06/J06_R2/S6_J06_R2_IMAG0048.JPG,3,SER_S6#J06#2#20,2048,1536,False,J06,3,2013-03-13 16:19:43,../data/serengeti/images/S6_J06_R2_IMAG0048.JPG,26529a07-91f8-11e9-b7a3-000d3a198845,32,S6,ASG000zuq0,1,0.0,0.0,1.0,0.0,0.0,baboon
S2/H02/H02_R2/S2_H02_R2_IMAG0574,S2/H02/H02_R2/S2_H02_R2_IMAG0574.JPG,3,SER_S2#H02#2#230,2048,1536,False,H02,3,2011-05-09 17:58:31,../data/serengeti/images/S2_H02_R2_IMAG0574.JPG,15a0eb17-91f8-11e9-abf4-000d3a198845,32,S2,ASG0005ixs,3,0.0,0.0,1.0,0.0,0.4,baboon
S5/N05/N05_R3/S5_N05_R3_IMAG0026,S5/N05/N05_R3/S5_N05_R3_IMAG0026.JPG,2,SER_S5#N05#3#9,2048,1536,False,N05,3,2012-11-16 14:16:44,../data/serengeti/images/S5_N05_R3_IMAG0026.JPG,22c8b08b-91f8-11e9-9fd5-000d3a198845,32,S5,ASG000rshm,1,0.2,0.1,1.0,0.0,0.0,baboon
S5/C01/C01_R3/S5_C01_R3_IMAG4226,S5/C01/C01_R3/S5_C01_R3_IMAG4226.JPG,3,SER_S5#C01#3#1896,2048,1536,False,C01,3,2012-11-15 16:40:41,../data/serengeti/images/S5_C01_R3_IMAG4226.JPG,1f2ac85b-91f8-11e9-b747-000d3a198845,32,S5,ASG000myuy,8,0.3,0.6,0.9,0.0,0.0,baboon
S5/N05/N05_R3/S5_N05_R3_IMAG0030,S5/N05/N05_R3/S5_N05_R3_IMAG0030.JPG,3,SER_S5#N05#3#10,2048,1536,False,N05,3,2012-11-16 14:19:35,../data/serengeti/images/S5_N05_R3_IMAG0030.JPG,22c8b08f-91f8-11e9-9af4-000d3a198845,32,S5,ASG000rshn,2,0.0,0.0,1.0,0.0,0.5,baboon
S2/Q09/Q09_R4/S2_Q09_R4_IMAG0388,S2/Q09/Q09_R4/S2_Q09_R4_IMAG0388.JPG,2,SER_S2#Q09#4#175,2048,1536,False,Q09,3,2011-07-15 12:55:33,../data/serengeti/images/S2_Q09_R4_IMAG0388.JPG,17886f59-91f8-11e9-84ad-000d3a198845,24,S2,ASG0006jci,2,0.15,1.0,0.31,0.0,0.0,cheetah
S6/P13/P13_R1/S6_P13_R1_IMAG0076,S6/P13/P13_R1/S6_P13_R1_IMAG0076.JPG,3,SER_S6#P13#1#29,2048,1536,False,P13,3,2012-11-23 07:36:48,../data/serengeti/images/S6_P13_R1_IMAG0076.JPG,275340a3-91f8-11e9-92cd-000d3a198845,24,S6,ASG00112je,1,0.04,0.0,0.96,0.0,0.0,cheetah
S2/M09/M09_R3/S2_M09_R3_IMAG0259,S2/M09/M09_R3/S2_M09_R3_IMAG0259.JPG,1,SER_S2#M09#3#95,2048,1536,False,M09,3,2011-07-06 13:21:48,../data/serengeti/images/S2_M09_R3_IMAG0259.JPG,170beb5b-91f8-11e9-b99f-000d3a198845,24,S2,ASG0007u15,3,0.27,0.91,0.0,0.45,1.0,cheetah
S3/P10/P10_R11/S3_P10_R11_IMAG0038,S3/P10/P10_R11/S3_P10_R11_IMAG0038.JPG,1,SER_S3#P10#11#14,2048,1536,False,P10,3,2011-09-20 13:00:05,../data/serengeti/images/S3_P10_R11_IMAG0038.JPG,1a855bc4-91f8-11e9-a36f-000d3a198845,24,S3,ASG0008pym,2,0.08,0.33,0.83,0.08,0.08,cheetah
S2/O08/O08_R3/S2_O08_R3_IMAG0035,S2/O08/O08_R3/S2_O08_R3_IMAG0035.JPG,1,SER_S2#O08#3#13,2048,1536,False,O08,3,2011-05-12 07:32:07,../data/serengeti/images/S2_O08_R3_IMAG0035.JPG,17496ab8-91f8-11e9-949e-000d3a198845,24,S2,ASG0006a1u,1,0.91,0.0,0.18,0.0,0.0,cheetah
S1/I13/I13_R1/S1_I13_R1_PICT0472,S1/I13/I13_R1/S1_I13_R1_PICT0472.JPG,3,SER_S1#I13#1#158,2048,1536,False,I13,3,2010-09-25 07:20:22,../data/serengeti/images/S1_I13_R1_PICT0472.JPG,125f7b77-91f8-11e9-925c-000d3a198845,24,S1,ASG0001cro,1,0.18,0.0,0.82,0.12,0.0,cheetah
S3/J10/J10_R11/S3_J10_R11_IMAG0083,S3/J10/J10_R11/S3_J10_R11_IMAG0083.JPG,3,SER_S3#J10#11#33,2048,1536,False,J10,3,2011-10-21 06:20:09,../data/serengeti/images/S3_J10_R11_IMAG0083.JPG,19a730a9-91f8-11e9-9a46-000d3a198845,24,S3,ASG0008eb9,1,0.58,0.33,0.0,0.08,0.0,cheetah
S4/S11/S11_R1/S4_S11_R1_IMAG0895,S4/S11/S11_R1/S4_S11_R1_IMAG0895.JPG,2,SER_S4#S11#1#316,2048,1536,False,S11,3,2012-02-12 13:45:10,../data/serengeti/images/S4_S11_R1_IMAG0895.JPG,1e6330e1-91f8-11e9-9792-000d3a198845,24,S4,ASG000d7pe,1,0.59,0.0,0.24,0.24,0.0,cheetah
S5/M11/M11_R2/S5_M11_R2_IMAG1221,S5/M11/M11_R2/S5_M11_R2_IMAG1221.JPG,3,SER_S5#M11#2#413,2048,1536,False,M11,3,2012-08-12 07:13:03,../data/serengeti/images/S5_M11_R2_IMAG1221.JPG,2295b8c0-91f8-11e9-9df2-000d3a198845,24,S5,ASG000rkfb,1,0.67,0.0,0.11,0.44,0.0,cheetah
S5/E13/E13_R2/S5_E13_R2_IMAG0438,S5/E13/E13_R2/S5_E13_R2_IMAG0438.JPG,3,SER_S5#E13#2#153,2048,1536,False,E13,3,2012-09-20 11:24:21,../data/serengeti/images/S5_E13_R2_IMAG0438.JPG,20782f9b-91f8-11e9-9534-000d3a198845,24,S5,ASG000ox7g,1,0.1,0.9,0.0,0.0,0.0,cheetah
S5/E13/E13_R2/S5_E13_R2_IMAG0349,S5/E13/E13_R2/S5_E13_R2_IMAG0349.JPG,1,SER_S5#E13#2#124,2048,1536,False,E13,3,2012-09-20 08:58:24,../data/serengeti/images/S5_E13_R2_IMAG0349.JPG,2077e037-91f8-11e9-9ac5-000d3a198845,24,S5,ASG000ox6n,1,0.0,0.0,1.0,0.0,0.0,cheetah
S3/M09/M09_R11/S3_M09_R11_IMAG0210,S3/M09/M09_R11/S3_M09_R11_IMAG0210.JPG,1,SER_S3#M09#11#82,2048,1536,False,M09,1,2012-01-11 00:00:14,../data/serengeti/images/S3_M09_R11_IMAG0210.JPG,1a37151b-91f8-11e9-93fe-000d3a198845,24,S3,ASG000alzl,1,0.09,0.0,0.91,0.0,0.0,cheetah
S5/H07/H07_R2/S5_H07_R2_IMAG2720,S5/H07/H07_R2/S5_H07_R2_IMAG2720.JPG,1,SER_S5#H07#2#992,2048,1536,False,H07,3,2012-10-12 12:28:34,../data/serengeti/images/S5_H07_R2_IMAG2720.JPG,212cb299-91f8-11e9-8cd8-000d3a198845,24,S5,ASG000pv3d,1,0.7,0.1,0.0,0.0,0.0,cheetah
S2/O09/O09_R2/S2_O09_R2_IMAG0076,S2/O09/O09_R2/S2_O09_R2_IMAG0076.JPG,3,SER_S2#O09#2#32,2048,1536,False,O09,3,2011-06-05 11:23:05,../data/serengeti/images/S2_O09_R2_IMAG0076.JPG,174b1a56-91f8-11e9-a5fb-000d3a198845,24,S2,ASG0006apc,1,0.36,0.0,0.73,0.0,0.0,cheetah
S2/R07/R07_R3/S2_R07_R3_IMAG0196,S2/R07/R07_R3/S2_R07_R3_IMAG0196.JPG,2,SER_S2#R07#3#79,2048,1536,False,R07,3,2011-06-20 15:39:04,../data/serengeti/images/S2_R07_R3_IMAG0196.JPG,17a5b9d9-91f8-11e9-afed-000d3a198845,24,S2,ASG0006nff,1,0.15,0.85,0.08,0.08,0.0,cheetah
S3/H13/H13_R12/S3_H13_R12_IMAG0194,S3/H13/H13_R12/S3_H13_R12_IMAG0194.JPG,2,SER_S3#H13#12#81,2048,1536,False,H13,3,2011-12-05 08:10:26,../data/serengeti/images/S3_H13_R12_IMAG0194.JPG,192a5e43-91f8-11e9-956e-000d3a198845,24,S3,ASG0009uf9,3,0.79,0.07,0.29,0.14,0.29,cheetah
S5/N08/N08_R2/S5_N08_R2_IMAG0265,S5/N08/N08_R2/S5_N08_R2_IMAG0265.JPG,2,SER_S5#N08#2#93,2048,1536,False,N08,3,2012-10-09 15:26:20,../data/serengeti/images/S5_N08_R2_IMAG0265.JPG,22ce06b1-91f8-11e9-bed3-000d3a198845,24,S5,ASG000rt9f,1,0.4,0.3,0.3,0.0,0.0,cheetah
S5/E13/E13_R2/S5_E13_R2_IMAG0257,S5/E13/E13_R2/S5_E13_R2_IMAG0257.JPG,2,SER_S5#E13#2#93,2048,1536,False,E13,3,2012-09-17 12:04:32,../data/serengeti/images/S5_E13_R2_IMAG0257.JPG,2077b932-91f8-11e9-aa00-000d3a198845,24,S5,ASG000ox5r,1,0.27,0.18,0.55,0.0,0.0,cheetah
S4/F05/F05_R1/S4_F05_R1_IMAG0017,S4/F05/F05_R1/S4_F05_R1_IMAG0017.JPG,3,SER_S4#F05#1#7,2048,1536,False,F05,3,2012-01-08 06:52:10,../data/serengeti/images/S4_F05_R1_IMAG0017.JPG,1c10de5e-91f8-11e9-bcd2-000d3a198845,24,S4,ASG000cbuc,1,0.6,0.27,0.13,0.0,0.0,cheetah
S2/S13/S13_R2/S2_S13_R2_PICT0125,S2/S13/S13_R2/S2_S13_R2_PICT0125.JPG,2,SER_S2#S13#2#42,2048,1536,False,S13,3,2011-03-17 07:46:14,../data/serengeti/images/S2_S13_R2_PICT0125.JPG,17cc2f60-91f8-11e9-8c28-000d3a198845,24,S2,ASG0006t97,1,0.82,0.0,0.09,0.09,0.0,cheetah
S6/F10/F10_R2/S6_F10_R2_IMAG0757,S6/F10/F10_R2/S6_F10_R2_IMAG0757.JPG,1,SER_S6#F10#2#259,2560,1920,False,F10,3,2013-02-27 07:16:37,../data/serengeti/images/S6_F10_R2_IMAG0757.JPG,25bf318d-91f8-11e9-921a-000d3a198845,24,S6,ASG000z693,1,0.11,0.42,0.47,0.0,0.0,cheetah
S2/G11/G11_R1/S2_G11_R1_PICT1459,S2/G11/G11_R1/S2_G11_R1_PICT1459.JPG,3,SER_S2#G11#1#487,2048,1536,False,G11,3,2011-02-23 12:59:33,../data/serengeti/images/S2_G11_R1_PICT1459.JPG,1584d65c-91f8-11e9-a028-000d3a198845,24,S2,ASG0005ebv,1,0.7,0.0,0.0,0.5,0.1,cheetah
S3/H10/H10_R11/S3_H10_R11_IMAG0109,S3/H10/H10_R11/S3_H10_R11_IMAG0109.JPG,1,SER_S3#H10#11#45,2048,1536,False,H10,3,2011-11-03 11:08:32,../data/serengeti/images/S3_H10_R11_IMAG0109.JPG,19202516-91f8-11e9-bd34-000d3a198845,24,S3,ASG00086jw,1,0.2,0.0,0.8,0.0,0.1,cheetah
S2/V10/V10_R2/S2_V10_R2_PICT1222,S2/V10/V10_R2/S2_V10_R2_PICT1222.JPG,2,SER_S2#V10#2#408,2048,1536,False,V10,3,2011-04-19 09:14:14,../data/serengeti/images/S2_V10_R2_PICT1222.JPG,17f5fe7c-91f8-11e9-a9d2-000d3a198845,24,S2,ASG00075fo,1,0.5,0.1,0.3,0.1,0.0,cheetah
S4/M07/M07_R1/S4_M07_R1_IMAG0622,S4/M07/M07_R1/S4_M07_R1_IMAG0622.JPG,2,SER_S4#M07#1#223,2048,1536,False,M07,3,2012-02-18 05:23:19,../data/serengeti/images/S4_M07_R1_IMAG0622.JPG,1d81fadf-91f8-11e9-aab7-000d3a198845,24,S4,ASG000dv64,1,0.15,0.85,0.0,0.0,0.0,cheetah
S6/J07/J07_R2/S6_J07_R2_IMAG0240,S6/J07/J07_R2/S6_J07_R2_IMAG0240.JPG,2,SER_S6#J07#2#101,2048,1536,False,J07,3,2012-12-01 17:06:59,../data/serengeti/images/S6_J07_R2_IMAG0240.JPG,2653361e-91f8-11e9-af47-000d3a198845,24,S6,ASG000zuuh,1,0.4,0.2,0.4,0.0,0.0,cheetah
S2/D13/D13_R3/S2_D13_R3_IMAG0059,S2/D13/D13_R3/S2_D13_R3_IMAG0059.JPG,2,SER_S2#D13#3#24,2048,1536,False,D13,3,2011-06-06 11:21:59,../data/serengeti/images/S2_D13_R3_IMAG0059.JPG,1485b6d2-91f8-11e9-b1b5-000d3a198845,24,S2,ASG0004ahr,1,0.17,0.83,0.0,0.0,0.0,cheetah
S2/V11/V11_R2/S2_V11_R2_PICT0307,S2/V11/V11_R2/S2_V11_R2_PICT0307.JPG,1,SER_S2#V11#2#103,2048,1536,False,V11,3,2011-03-28 21:21:34,../data/serengeti/images/S2_V11_R2_PICT0307.JPG,17fe3a49-91f8-11e9-8817-000d3a198845,24,S2,ASG000765j,1,1.0,0.0,0.15,0.0,0.0,cheetah
S1/F12/F12_R1/S1_F12_R1_PICT0937,S1/F12/F12_R1/S1_F12_R1_PICT0937.JPG,3,SER_S1#F12#1#313,2048,1536,False,F12,3,2010-10-03 07:40:48,../data/serengeti/images/S1_F12_R1_PICT0937.JPG,11c92d69-91f8-11e9-acaa-000d3a198845,24,S1,ASG0000uc1,1,0.06,0.0,0.94,0.06,0.0,cheetah
S5/Q07/Q07_R1/S5_Q07_R1_IMAG0376,S5/Q07/Q07_R1/S5_Q07_R1_IMAG0376.JPG,2,SER_S5#Q07#1#162,2048,1536,False,Q07,3,2012-07-09 09:46:13,../data/serengeti/images/S5_Q07_R1_IMAG0376.JPG,23b88dd5-91f8-11e9-993d-000d3a198845,24,S5,ASG000suwk,1,0.0,0.0,1.0,0.0,0.0,cheetah
S5/H06/H06_R2/S5_H06_R2_IMAG2641,S5/H06/H06_R2/S5_H06_R2_IMAG2641.JPG,1,SER_S5#H06#2#893,2048,1536,False,H06,3,2012-08-06 12:13:56,../data/serengeti/images/S5_H06_R2_IMAG2641.JPG,211cad15-91f8-11e9-9c75-000d3a198845,24,S5,ASG000psaz,1,0.0,1.0,0.0,0.0,0.0,cheetah
S5/O07/O07_R3/S5_O07_R3_IMAG0353,S5/O07/O07_R3/S5_O07_R3_IMAG0353.JPG,2,SER_S5#O07#3#132,2048,1536,False,O07,3,2012-11-23 14:56:13,../data/serengeti/images/S5_O07_R3_IMAG0353.JPG,23310e66-91f8-11e9-841c-000d3a198845,24,S5,ASG000s8x9,1,0.0,0.1,0.7,0.0,0.0,cheetah
S4/S11/S11_R1/S4_S11_R1_IMAG0821,S4/S11/S11_R1/S4_S11_R1_IMAG0821.JPG,2,SER_S4#S11#1#290,2048,1536,False,S11,3,2012-02-10 11:44:59,../data/serengeti/images/S4_S11_R1_IMAG0821.JPG,1e6309ed-91f8-11e9-8c40-000d3a198845,24,S4,ASG000d7nt,1,0.4,0.6,0.0,0.0,0.0,cheetah
S5/N09/N09_R2/S5_N09_R2_IMAG0046,S5/N09/N09_R2/S5_N09_R2_IMAG0046.JPG,3,SER_S5#N09#2#16,2048,1536,False,N09,3,2012-09-06 16:59:34,../data/serengeti/images/S5_N09_R2_IMAG0046.JPG,22cf8d4c-91f8-11e9-a8d8-000d3a198845,24,S5,ASG000rtji,1,0.0,0.0,1.0,0.0,0.0,cheetah
S1/S11/S11_R1/S1_S11_R1_PICT0049,S1/S11/S11_R1/S1_S11_R1_PICT0049.JPG,3,SER_S1#S11#1#17,2048,1536,False,S11,3,2010-09-24 19:17:26,../data/serengeti/images/S1_S11_R1_PICT0049.JPG,13942b3c-91f8-11e9-bf8f-000d3a198845,24,S1,ASG0000h5n,1,0.8,0.0,0.2,0.0,0.0,cheetah
S4/D06/D06_R2/S4_D06_R2_IMAG2871,S4/D06/D06_R2/S4_D06_R2_IMAG2871.JPG,2,SER_S4#D06#2#976,2048,1536,False,D06,3,2012-03-15 06:52:33,../data/serengeti/images/S4_D06_R2_IMAG2871.JPG,1b8b0a9b-91f8-11e9-82b2-000d3a198845,24,S4,ASG000d4lp,2,0.04,0.0,0.96,0.08,0.12,cheetah
S2/H08/H08_R3/S2_H08_R3_IMAG0541,S2/H08/H08_R3/S2_H08_R3_IMAG0541.JPG,2,SER_S2#H08#3#184,2048,1536,False,H08,3,2011-05-29 10:38:12,../data/serengeti/images/S2_H08_R3_IMAG0541.JPG,15d84e67-91f8-11e9-8045-000d3a198845,24,S2,ASG0005n8h,1,0.08,1.0,0.0,0.0,0.0,cheetah
S1/P10/P10_R1/S1_P10_R1_PICT0354,S1/P10/P10_R1/S1_P10_R1_PICT0354.JPG,2,SER_S1#P10#1#119,2048,1536,False,P10,3,2010-10-08 13:24:52,../data/serengeti/images/S1_P10_R1_PICT0354.JPG,1359df89-91f8-11e9-8ec7-000d3a198845,24,S1,ASG0000f0a,1,0.82,0.09,0.18,0.0,0.0,cheetah
S5/E13/E13_R2/S5_E13_R2_IMAG0204,S5/E13/E13_R2/S5_E13_R2_IMAG0204.JPG,3,SER_S5#E13#2#75,2048,1536,False,E13,3,2012-09-17 11:13:37,../data/serengeti/images/S5_E13_R2_IMAG0204.JPG,2077b8fd-91f8-11e9-b1ea-000d3a198845,24,S5,ASG000ox57,1,0.7,0.3,0.0,0.0,0.2,cheetah
S2/O08/O08_R3/S2_O08_R3_IMAG0395,S2/O08/O08_R3/S2_O08_R3_IMAG0395.JPG,3,SER_S2#O08#3#145,2048,1536,False,O08,3,2011-07-04 18:28:50,../data/serengeti/images/S2_O08_R3_IMAG0395.JPG,174a06eb-91f8-11e9-9f0d-000d3a198845,24,S2,ASG0006a1j,1,0.0,0.0,1.0,0.0,0.0,cheetah
S2/H08/H08_R3/S2_H08_R3_IMAG0496,S2/H08/H08_R3/S2_H08_R3_IMAG0496.JPG,2,SER_S2#H08#3#169,2048,1536,False,H08,3,2011-05-29 09:00:12,../data/serengeti/images/S2_H08_R3_IMAG0496.JPG,15d8276f-91f8-11e9-a603-000d3a198845,24,S2,ASG0005nae,1,0.75,0.0,0.17,0.08,0.0,cheetah
S5/E13/E13_R2/S5_E13_R2_IMAG0445,S5/E13/E13_R2/S5_E13_R2_IMAG0445.JPG,1,SER_S5#E13#2#156,2048,1536,False,E13,3,2012-09-20 11:28:31,../data/serengeti/images/S5_E13_R2_IMAG0445.JPG,20782fa2-91f8-11e9-9c4f-000d3a198845,24,S5,ASG000ox7j,1,0.25,0.75,0.0,0.0,0.0,cheetah
S5/I03/I03_R2/S5_I03_R2_IMAG0267,S5/I03/I03_R2/S5_I03_R2_IMAG0267.JPG,1,SER_S5#I03#2#100,2048,1536,False,I03,3,2012-09-03 12:48:44,../data/serengeti/images/S5_I03_R2_IMAG0267.JPG,215fa997-91f8-11e9-83d1-000d3a198845,24,S5,ASG000q3js,2,0.3,0.1,0.5,0.1,0.8,cheetah
S2/J11/J11_R2/S2_J11_R2_IMAG1281,S2/J11/J11_R2/S2_J11_R2_IMAG1281.JPG,3,SER_S2#J11#2#431,2048,1536,False,J11,3,2011-07-09 06:52:26,../data/serengeti/images/S2_J11_R2_IMAG1281.JPG,16628bb2-91f8-11e9-a924-000d3a198845,24,S2,ASG00076s1,1,0.4,0.2,0.2,0.2,0.0,cheetah
S5/U13/U13_R3/S5_U13_R3_IMAG0630,S5/U13/U13_R3/S5_U13_R3_IMAG0630.JPG,1,SER_S5#U13#3#240,2048,1536,False,U13,3,2012-09-12 12:30:32,../data/serengeti/images/S5_U13_R3_IMAG0630.JPG,24a90898-91f8-11e9-a7c9-000d3a198845,24,S5,ASG000tvjx,1,0.0,0.0,1.0,0.0,0.0,cheetah
S1/L10/L10_R1/S1_L10_R1_PICT0037,S1/L10/L10_R1/S1_L10_R1_PICT0037.JPG,6,SER_S1#L10#1#13,2048,1536,False,L10,6,2010-09-26 10:12:12,../data/serengeti/images/S1_L10_R1_PICT0037.JPG,12dc7256-91f8-11e9-b1e1-000d3a198845,24,S1,ASG0000aca,5,0.18,0.94,0.0,0.06,0.12,cheetah
S5/P03/P03_R1/S5_P03_R1_IMAG0170,S5/P03/P03_R1/S5_P03_R1_IMAG0170.JPG,1,SER_S5#P03#1#74,2048,1536,False,P03,3,2012-07-15 12:31:50,../data/serengeti/images/S5_P03_R1_IMAG0170.JPG,23590899-91f8-11e9-b601-000d3a198845,24,S5,ASG000sf46,1,0.64,0.27,0.09,0.09,0.0,cheetah
S5/J12/J12_R2/S5_J12_R2_IMAG0229,S5/J12/J12_R2/S5_J12_R2_IMAG0229.JPG,2,SER_S5#J12#2#78,2048,1536,False,J12,3,2012-08-17 10:23:09,../data/serengeti/images/S5_J12_R2_IMAG0229.JPG,21dd3de8-91f8-11e9-b8c3-000d3a198845,24,S5,ASG000qplh,1,0.1,0.0,1.0,0.0,0.0,cheetah
S5/I13/I13_R2/S5_I13_R2_IMAG0059,S5/I13/I13_R2/S5_I13_R2_IMAG0059.JPG,1,SER_S5#I13#2#21,2048,1536,False,I13,1,2012-08-16 19:30:05,../data/serengeti/images/S5_I13_R2_IMAG0059.JPG,2194ea5d-91f8-11e9-b194-000d3a198845,24,S5,ASG000qd1l,1,0.9,0.0,0.1,0.1,0.0,cheetah
S4/U12/U12_R2/S4_U12_R2_IMAG0157,S4/U12/U12_R2/S4_U12_R2_IMAG0157.JPG,3,SER_S4#U12#2#61,2048,1536,False,U12,3,2012-04-18 10:27:19,../data/serengeti/images/S4_U12_R2_IMAG0157.JPG,1eb37567-91f8-11e9-8b6e-000d3a198845,24,S4,ASG000e697,1,0.5,0.0,0.5,0.0,0.0,cheetah
S1/U11/U11_R1/S1_U11_R1_PICT0027,S1/U11/U11_R1/S1_U11_R1_PICT0027.JPG,3,SER_S1#U11#1#10,2048,1536,False,U11,3,2010-09-13 03:42:22,../data/serengeti/images/S1_U11_R1_PICT0027.JPG,13b19dae-91f8-11e9-8f4e-000d3a198845,24,S1,ASG00039y5,1,0.23,0.54,0.0,0.0,0.0,cheetah
S2/P07/P07_R3/S2_P07_R3_IMAG0372,S2/P07/P07_R3/S2_P07_R3_IMAG0372.JPG,3,SER_S2#P07#3#190,2048,1536,False,P07,3,2011-07-10 15:16:02,../data/serengeti/images/S2_P07_R3_IMAG0372.JPG,1766de2e-91f8-11e9-8923-000d3a198845,24,S2,ASG0006gjr,1,0.0,1.0,0.0,0.0,0.0,cheetah
S2/Q09/Q09_R4/S2_Q09_R4_IMAG0436,S2/Q09/Q09_R4/S2_Q09_R4_IMAG0436.JPG,2,SER_S2#Q09#4#191,2048,1536,False,Q09,3,2011-07-15 16:06:27,../data/serengeti/images/S2_Q09_R4_IMAG0436.JPG,17886f89-91f8-11e9-9e0a-000d3a198845,24,S2,ASG0006j42,1,0.0,0.0,1.0,0.0,0.0,cheetah
S2/C05/C05_R3/S2_C05_R3_IMAG0015,S2/C05/C05_R3/S2_C05_R3_IMAG0015.JPG,1,SER_S2#C05#3#7,2048,1536,False,C05,3,2011-05-07 08:48:29,../data/serengeti/images/S2_C05_R3_IMAG0015.JPG,14084882-91f8-11e9-b42e-000d3a198845,24,S2,ASG0003oyj,1,1.0,0.0,0.0,0.0,0.0,cheetah
S1/L10/L10_R1/S1_L10_R1_PICT0121,S1/L10/L10_R1/S1_L10_R1_PICT0121.JPG,3,SER_S1#L10#1#41,2048,1536,False,L10,3,2010-09-26 12:56:12,../data/serengeti/images/S1_L10_R1_PICT0121.JPG,12dcc018-91f8-11e9-8ff7-000d3a198845,24,S1,ASG0000ad2,2,0.0,1.0,0.07,0.0,0.0,cheetah
S4/L10/L10_R1/S4_L10_R1_IMAG0301,S4/L10/L10_R1/S4_L10_R1_IMAG0301.JPG,2,SER_S4#L10#1#144,2048,1536,False,L10,3,2012-03-12 06:39:04,../data/serengeti/images/S4_L10_R1_IMAG0301.JPG,1d76af51-91f8-11e9-9cff-000d3a198845,24,S4,ASG000eivr,1,0.75,0.12,0.12,0.19,0.0,cheetah
S2/P13/P13_R1/S2_P13_R1_PICT0305,S2/P13/P13_R1/S2_P13_R1_PICT0305.JPG,3,SER_S2#P13#1#85,2048,1536,False,P13,3,2011-04-07 19:27:39,../data/serengeti/images/S2_P13_R1_PICT0305.JPG,1779a100-91f8-11e9-987e-000d3a198845,24,S2,ASG0006drg,1,0.62,0.0,0.46,0.0,0.0,cheetah
